DATE,PERMNO,PRC,VOL,CFACPR,CFACSHR,SHROUT,RET
1990-02-28,60792.0,25.0,3175.0,1.0,1.0,38395.0,0.14818181097507477
1990-02-28,10682.0,10.5,567.0,2.0625,2.0625,1223.0,0.009761904366314411
1990-02-28,11057.0,0.140625,1049.0,1.0,1.0,5871.0,-0.1818181872367859
1990-02-28,54704.0,19.0,1604.0,2.089771,2.0,14742.0,0.03513513505458832
1990-02-28,24521.0,0.640625,110.0,1.0,1.0,1855.0,-0.2931034564971924
1990-02-28,16030.0,22.125,487.0,1.0,1.0,7532.0,0.005681818351149559
1990-02-28,54085.0,14.5,42.0,8.0,8.0,800.0,0.0357142873108387
1990-02-28,10790.0,22.5,18607.0,2.25,2.25,13140.0,0.13924050331115723
1990-02-28,25100.0,0.1875,0.0,1.0,1.0,5024.0,0.0
1990-02-28,15456.0,59.625,22755.0,2.0,2.0,64352.0,0.03246753290295601
1990-02-28,54181.0,26.75,11546.0,2.274874,2.0,27867.0,0.03883495181798935
1990-02-28,11145.0,14.25,525.0,1.0,1.0,2473.0,-0.0033898293040692806
1990-02-28,44783.0,7.75,3043.0,2.0,1.0,7172.0,0.016393441706895828
1990-02-28,11058.0,3.125,1372.0,1.0,1.0,4748.0,-0.03846153989434242
1990-02-28,56363.0,28.0,11297.0,2.493787,1.5,11744.0,0.0039285714738070965
1990-02-28,11346.0,2.1875,7040.0,1.0,1.0,7083.0,0.2068965584039688
1990-02-28,59352.0,43.25,3792.0,2.0,2.0,17957.0,0.0359281450510025
1990-02-28,24556.0,16.625,13571.0,1.492866,1.0,8174.0,-0.05000000074505806
1990-02-28,11059.0,2.375,21.0,1.0,1.0,590.0,0.11764705926179886
1990-02-28,76567.0,1.125,1323.0,1.0,1.0,4148.0,-0.10000000149011612
1990-02-28,54093.0,1.0625,200.0,0.1,0.1,16643.0,0.0
1990-02-28,60695.0,7.625,3287.0,1.0,1.0,24073.0,0.0517241396009922
1990-02-28,70228.0,3.5,3528.0,4.0,4.0,29920.0,0.07692307978868484
1990-02-28,25081.0,44.75,8884.0,4.5,4.5,16457.0,0.040697675198316574
1990-02-28,30307.0,7.25,2817.0,1.0,1.0,3052.0,0.0
1990-02-28,90473.0,33.25,1592.0,1.65,1.65,1162.0,0.156521737575531
1990-02-28,11285.0,14.375,232.0,4.95,4.95,1367.0,0.07476635277271271
1990-02-28,10246.0,8.75,1587.0,2.0736,2.0736,2602.0,0.14754098653793335
1990-02-28,85084.0,1.25,442.0,1.2675,1.08,760.0,0.21212121844291687
1990-02-28,60599.0,25.875,8963.0,3.375,3.375,30492.0,-0.06334841996431351
1990-02-28,11376.0,9.125,6071.0,1.0,1.0,9018.0,0.140625
1990-02-28,25049.0,10.625,111.0,1.0,1.0,4324.0,0.011904762126505375
1990-02-28,11036.0,7.5,128.0,1.0,1.0,4161.0,-0.0625
1990-02-28,60169.0,17.75,1047.0,1.0,1.0,8282.0,0.036496348679065704
1990-02-28,11374.0,0.140625,1377.0,1.0,1.0,4181.0,-0.10000000149011612
1990-02-28,25196.0,0.4375,83.0,1.0,1.0,4105.0,0.0
1990-02-28,11037.0,6.0,6075.0,1.0,1.0,6176.0,-0.03999999910593033
1990-02-28,88664.0,2.25,750.0,17.99955,17.99955,3536.0,0.20000000298023224
1990-02-28,90342.0,1.6875,4225.0,1.0,1.0,10224.0,0.17391304671764374
1990-02-28,53815.0,13.375,273.0,2.0,2.0,9408.0,-0.07758620381355286
1990-02-28,39416.0,0.84375,2020.0,0.25,0.25,7773.0,0.07999999821186066
1990-02-28,11167.0,0.125,3803.0,1.0,1.0,7670.0,0.1428571492433548
1990-02-28,70850.0,1.625,1127.0,1.0,1.0,2440.0,0.4444444477558136
1990-02-28,40707.0,34.375,27664.0,1.159523,1.0,59255.0,0.20614035427570343
1990-02-28,56266.0,19.0,42648.0,1.0,1.0,98793.0,0.09049645066261292
1990-02-28,10809.0,7.25,163.0,0.1,0.1,1557.0,0.02068965509533882
1990-02-28,61065.0,37.25,55764.0,1.5,1.5,190903.0,0.010169491171836853
1990-02-28,70519.0,26.875,51765.0,1.284085,1.199994,95999.0,0.028708133846521378
1990-02-28,82772.0,1.78125,3759.0,1.0,1.0,8129.0,0.14000000059604645
1990-02-28,27677.0,2.25,1091.0,2.7,2.7,3456.0,0.09090909361839294
1990-02-28,11168.0,0.8125,860.0,1.0,1.0,2459.0,0.4444444477558136
1990-02-28,25910.0,39.875,20981.0,2.014074,2.0,37711.0,-0.027515152469277382
1990-02-28,60143.0,1.75,79.0,1.0,1.0,896.0,-0.1764705926179886
1990-02-28,29196.0,23.75,30890.0,1.0,1.0,86876.0,-0.00948453601449728
1990-02-28,10724.0,14.75,5210.0,1.0,1.0,6453.0,0.035087719559669495
1990-02-28,70106.0,5.0,1774.0,1.0,1.0,6438.0,-0.06976744532585144
1990-02-28,11378.0,42.75,18022.0,2.0,2.0,20254.0,0.15540540218353271
1990-02-28,59126.0,44.0,27210.0,4.0,4.0,21246.0,0.06142856925725937
1990-02-28,24678.0,102.625,44077.0,12.0,12.0,67473.0,-0.06438913941383362
1990-02-28,30402.0,13.0,152.0,1.875,1.875,7220.0,0.029702970758080482
1990-02-28,40459.0,2.875,3.0,1.0,1.0,2429.0,0.0
1990-02-28,56822.0,8.625,451.0,1.0,1.0,3278.0,-0.06756756454706192
1990-02-28,59627.0,7.125,247.0,4.707644,4.707644,2773.0,-0.017241379246115685
1990-02-28,55985.0,9.25,152.0,1.65,1.65,793.0,0.02777777798473835
1990-02-28,81614.0,9.25,3112.0,1.0,1.0,2374.0,0.19354838132858276
1990-02-28,55512.0,7.125,39.0,1.0,1.0,400.0,0.01785714365541935
1990-02-28,25823.0,10.625,837.0,2.0,2.0,2827.0,0.024096384644508362
1990-02-28,24053.0,22.375,19356.0,1.0,1.0,34566.0,-0.007608696352690458
1990-02-28,59897.0,8.625,2104.0,1.0,1.0,5616.0,-0.0416666679084301
1990-02-28,11328.0,5.75,24.0,1.0,1.0,1003.0,-0.07999999821186066
1990-02-28,76268.0,6.5,876.0,4.999975,4.999975,2407.0,0.05050504952669144
1990-02-28,10783.0,1.65625,21097.0,0.125,0.125,24723.0,0.17777778208255768
1990-02-28,11377.0,11.0,3030.0,2.4255,2.4255,2944.0,0.0602409653365612
1990-02-28,76400.0,0.15625,26005.0,0.02142,0.02142,28459.0,-0.1666666716337204
1990-02-28,25188.0,2.875,32.0,1.0,1.0,1220.0,0.0
1990-02-28,11327.0,13.625,694.0,1.0,1.0,2492.0,0.06862745434045792
1990-02-28,11095.0,5.0,98.0,7.59375,7.59375,879.0,-0.0476190485060215
1990-02-28,11284.0,0.3125,2402.0,1.0,1.0,4036.0,1.5
1990-02-28,10777.0,25.25,297.0,1.0,1.0,7478.0,-0.028846153989434242
1990-02-28,15801.0,1.875,30.0,1.0,1.0,615.0,0.0
1990-02-28,30382.0,8.625,5876.0,16.007107,16.007107,18296.0,0.005797101650387049
1990-02-28,11251.0,12.0,48.0,1.0,1.0,1208.0,-0.05882352963089943
1990-02-28,24379.0,21.0,8497.0,1.0,1.0,31258.0,0.043478261679410934
1990-02-28,76442.0,2.875,59.0,0.03,0.03,1072.0,0.1794871836900711
1990-02-28,85834.0,0.203125,734.0,1.0,1.0,2326.0,-0.40909090638160706
1990-02-28,38420.0,30.5,3717.0,4.0,4.0,11714.0,0.09482143074274063
1990-02-28,56274.0,26.375,34078.0,3.884256,3.0,120611.0,0.08762886375188828
1990-02-28,10754.0,17.0,529.0,1.0,1.0,4457.0,-0.0693877562880516
1990-02-28,61058.0,6.0625,1129.0,0.333333,0.333333,4649.0,0.010416666977107525
1990-02-28,92815.0,22.25,3914.0,1.0,1.0,7596.0,0.03488372266292572
1990-02-28,59396.0,24.25,5966.0,9.745312,9.745312,19192.0,0.06010929122567177
1990-02-28,11371.0,12.75,1744.0,16.0,16.0,5781.0,0.040816325694322586
1990-02-28,11255.0,15.0,72.0,1.0,1.0,617.0,0.008403361774981022
1990-02-28,10263.0,1.25,4593.0,1.0,1.0,3704.0,-0.23076923191547394
1990-02-28,45306.0,4.875,17696.0,1.0,1.0,14916.0,0.1818181872367859
1990-02-28,11256.0,9.75,36.0,1.1,1.1,1719.0,-0.03707317262887955
1990-02-28,54578.0,4.375,6029.0,1.0,1.0,11704.0,-0.1463414579629898
1990-02-28,70376.0,11.0,9859.0,1.0,1.0,37258.0,0.0602409653365612
1990-02-28,39424.0,28.0,2.0,1.0,1.0,762.0,0.0
1990-02-28,24089.0,0.171875,2042.0,1.0,1.0,16864.0,0.0
1990-02-28,11038.0,29.125,14526.0,1.0,1.0,13709.0,0.021929824724793434
1990-02-28,28979.0,30.75,2475.0,2.0,2.0,12990.0,0.02500000037252903
1990-02-28,10243.0,12.0,184.0,1.739375,1.739375,779.0,-0.03999999910593033
1990-02-28,56784.0,30.75,318.0,6.75,6.75,9211.0,0.012345679104328156
1990-02-28,78116.0,3.5,1001.0,1.0,1.0,3267.0,-0.06666667014360428
1990-02-28,10808.0,0.5625,0.0,1.0,1.0,1330.0,0.0
1990-02-28,25056.0,24.75,34382.0,1.017879,1.0,64387.0,-0.006965173874050379
1990-02-28,45699.0,14.125,1168.0,2.0,2.0,4820.0,0.046296294778585434
1990-02-28,16767.0,6.25,1617.0,1.0,1.0,4295.0,-0.03846153989434242
1990-02-28,25786.0,1.375,1584.0,1.1,1.1,11983.0,0.0
1990-02-28,11094.0,1.3125,366.0,1.0,1.0,3150.0,0.024390242993831635
1990-02-28,11248.0,9.25,129.0,1.1,1.1,805.0,-0.07500000298023224
1990-02-28,11373.0,0.078125,1451.0,0.00726,0.00726,36887.0,0.6666666865348816
1990-02-28,76545.0,0.421875,1574.0,0.008333,0.008333,7099.0,-0.20588235557079315
1990-02-28,60600.0,5.5,15.0,1.0,1.0,1204.0,-0.02222222276031971
1990-02-28,11250.0,3.4375,54.0,1.0,1.0,1200.0,-0.0833333358168602
1990-02-28,28484.0,50.25,61389.0,3.0,3.0,80944.0,0.0634920671582222
1990-02-28,11093.0,14.375,210.0,1.0,1.0,1777.0,0.0
1990-02-28,35991.0,23.0,324.0,4.0,4.0,3014.0,0.04545454680919647
1990-02-28,70113.0,10.5,2240.0,1.0,1.0,19089.0,0.024390242993831635
1990-02-28,40476.0,7.375,1619.0,1.0,1.0,3218.0,0.2291666716337204
1990-02-28,11372.0,7.375,2337.0,1.287356,1.0,8999.0,0.0535714291036129
1990-02-28,25072.0,21.125,13368.0,1.5,1.5,55380.0,-0.01744186133146286
1990-02-28,10687.0,5.875,5289.0,1.0,1.0,5584.0,-0.040816325694322586
1990-02-28,29576.0,20.5,31.0,1.0,1.0,1580.0,0.0
1990-02-28,10250.0,1.03125,903.0,0.1,0.1,7559.0,-0.029411764815449715
1990-02-28,55546.0,3.375,264.0,2.0,2.0,10924.0,0.125
1990-02-28,86020.0,9.25,846.0,1.0,1.0,1568.0,0.5102040767669678
1990-02-28,54551.0,0.5625,9778.0,1.0,1.0,29914.0,-0.1818181872367859
1990-02-28,61081.0,15.5,1237.0,5.0625,5.0625,4809.0,0.0782608687877655
1990-02-28,45516.0,4.5,948.0,1.215506,1.215506,3704.0,0.0
1990-02-28,25208.0,42.75,10717.0,2.0,2.0,55893.0,-0.0058139534667134285
1990-02-28,54543.0,3.25,1371.0,1.0,1.0,9085.0,-0.03703703731298447
1990-02-28,11023.0,15.25,4737.0,1.0,1.0,7052.0,0.07017543911933899
1990-02-28,11323.0,8.25,400.0,1.0,1.0,2307.0,0.10000000149011612
1990-02-28,24046.0,12.5,176.0,24.416525,23.4375,3903.0,0.08695652335882187
1990-02-28,25399.0,1.21875,83.0,1.0,1.0,2932.0,0.0
1990-02-28,11380.0,0.5,486.0,1.0,1.0,3148.0,0.1428571492433548
1990-02-28,11238.0,0.8125,8640.0,1.0,1.0,3445.0,1.8888888359069824
1990-02-28,28434.0,0.9375,8965.0,1.0,1.0,8880.0,0.0714285746216774
1990-02-28,70500.0,14.125,15611.0,3.0,3.0,129251.0,-0.017391303554177284
1990-02-28,11022.0,7.75,1287.0,1.0,1.0,2309.0,0.03333333507180214
1990-02-28,82801.0,2.8125,1210.0,2.0,2.0,1131.0,-0.0625
1990-02-28,11170.0,13.5,15352.0,1.04,1.04,21969.0,0.04854368790984154
1990-02-28,29560.0,6.25,1694.0,1.62,1.62,2518.0,0.0
1990-02-28,53720.0,20.5,442.0,2.657342,2.657342,4067.0,0.037974681705236435
1990-02-28,11326.0,3.625,3240.0,0.14285,0.14285,9954.0,-0.0793650820851326
1990-02-28,39854.0,0.28125,566.0,1.0,1.0,18844.0,0.0
1990-02-28,11028.0,7.875,4804.0,1.0,1.0,9385.0,0.1150442510843277
1990-02-28,10166.0,3.375,1360.0,1.0,1.0,10229.0,-0.12903225421905518
1990-02-28,70092.0,11.5,19557.0,2.0,2.0,27604.0,-0.06464646756649017
1990-02-28,61137.0,10.75,868.0,1.0,1.0,5169.0,0.0117647061124444
1990-02-28,70893.0,8.5,4960.0,1.5,1.5,6196.0,0.19298245012760162
1990-02-28,11097.0,7.375,428.0,1.0,1.0,595.0,-0.26249998807907104
1990-02-28,16708.0,13.25,1132.0,1.0,1.0,3363.0,-0.0535714291036129
1990-02-28,72005.0,3.1875,380.0,1.0,1.0,4612.0,0.10869564861059189
1990-02-28,11021.0,1.0,3858.0,1.0,1.0,4198.0,0.7777777910232544
1990-02-28,30438.0,1.125,93.0,1.0,1.0,7533.0,0.0
1990-02-28,81841.0,16.5,41.0,1.0,1.0,2651.0,0.1066666692495346
1990-02-28,28784.0,6.5,80.0,1.0,1.0,1124.0,0.0
1990-02-28,11235.0,10.25,26.0,1.0,1.0,595.0,0.0
1990-02-28,45402.0,25.0,109.0,1.157625,1.157625,1094.0,0.09890110045671463
1990-02-28,11020.0,9.25,604.0,1.999995,1.999995,3430.0,-0.02631578966975212
1990-02-28,10701.0,5.5,961.0,1.0,1.0,4239.0,-0.043478261679410934
1990-02-28,25022.0,13.625,59707.0,3.080807,1.0,38160.0,-0.0762711837887764
1990-02-28,60142.0,0.6875,529.0,1.0,1.0,3338.0,0.8333333134651184
1990-02-28,71889.0,35.5,11093.0,1.0,1.0,59854.0,0.03826714679598808
1990-02-28,70077.0,5.5,47955.0,1.875,1.875,53127.0,-0.11999999731779099
1990-02-28,70244.0,2.875,200.0,1.0,1.0,4759.0,-0.1320754736661911
1990-02-28,29744.0,3.75,2316.0,0.2,0.2,4983.0,0.25
1990-02-28,10812.0,15.25,222.0,22.766237,22.766237,5000.0,0.0517241396009922
1990-02-28,53701.0,0.6875,1.0,1.0,1.0,677.0,0.0
1990-02-28,11381.0,0.8125,1143.0,0.034675,0.033333,3110.0,-0.1875
1990-02-28,54981.0,4.5625,113.0,1.5,1.5,1516.0,0.140625
1990-02-28,16117.0,15.0,1259.0,1.0,1.0,16519.0,0.031864408403635025
1990-02-28,54287.0,13.5,406.0,1.5,1.5,4736.0,-0.009009009227156639
1990-02-28,24687.0,19.75,5167.0,1.0,1.0,13108.0,0.012820512987673283
1990-02-28,30430.0,18.5,14038.0,1.0,1.0,37501.0,-0.008211920969188213
1990-02-28,55483.0,13.5,4018.0,1.0,1.0,9150.0,0.10204081982374191
1990-02-28,25371.0,22.75,20630.0,1.0,1.0,39109.0,-0.026737967506051064
1990-02-28,70229.0,13.75,14426.0,1.0,1.0,22545.0,0.06796116381883621
1990-02-28,45583.0,28.75,3668.0,1.0,1.0,9279.0,-0.021276595070958138
1990-02-28,25953.0,37.25,23229.0,6.250062,4.0,62908.0,0.05066666752099991
1990-02-28,30411.0,15.625,194.0,1.5,1.5,998.0,0.04892561957240105
1990-02-28,61111.0,0.140625,2211.0,0.1,0.1,28849.0,0.0
1990-02-28,10271.0,16.875,1290.0,2.999993,2.999993,2434.0,0.0
1990-02-28,25938.0,4.875,324.0,1.0,1.0,13724.0,0.0833333358168602
1990-02-28,11242.0,3.375,63.0,1.0,1.0,3016.0,-0.10000000149011612
1990-02-28,10656.0,14.75,232.0,7.64478,7.64478,3760.0,0.035087719559669495
1990-02-28,59620.0,0.875,19976.0,1.0,1.0,8190.0,-0.1764705926179886
1990-02-28,29197.0,32.0,2836.0,1.0,1.0,7529.0,0.01587301678955555
1990-02-28,11246.0,9.375,92.0,2.0,2.0,6171.0,0.190476194024086
1990-02-28,53786.0,35.875,46217.0,1.0,1.0,148601.0,0.007017544005066156
1990-02-28,60388.0,7.75,87248.0,1.0,1.0,42165.0,0.3191489279270172
1990-02-28,11035.0,6.0,1113.0,1.33333,1.33333,4912.0,-0.03999999910593033
1990-02-28,55993.0,5.375,205.0,10.8,10.8,4367.0,0.07500000298023224
1990-02-28,54279.0,16.75,2468.0,1.65375,1.65375,16137.0,0.08943089097738266
1990-02-28,53787.0,21.75,1244.0,1.0,1.0,2063.0,0.011627906933426857
1990-02-28,25937.0,21.5,22661.0,1.0,1.0,44701.0,0.08860759437084198
1990-02-28,88736.0,9.625,622.0,1.0,1.0,1778.0,0.0845070406794548
1990-02-28,87581.0,3.625,518.0,6.328125,6.328125,3318.0,0.0
1990-02-28,11096.0,3.625,1338.0,1.0,1.0,2501.0,-0.3095238208770752
1990-02-28,13610.0,58.375,7733.0,3.35957,2.0,19415.0,0.030634572729468346
1990-02-28,59118.0,24.0,479.0,1.5,1.5,4695.0,-0.08226414769887924
1990-02-28,40708.0,2.75,29608.0,0.066666,0.066666,37690.0,-0.1538461595773697
1990-02-28,11169.0,1.5,135.0,1.0,1.0,3934.0,-0.1428571492433548
1990-02-28,10810.0,1.5,60.0,1.0,1.0,1059.0,0.1428571492433548
1990-02-28,28441.0,10.125,1810.0,1.0,1.0,3912.0,-0.10000000149011612
1990-02-28,10776.0,2.5,1901.0,1.0,1.0,1674.0,0.0
1990-02-28,59898.0,18.0,3708.0,1.0,1.0,10414.0,0.02388888970017433
1990-02-28,40539.0,15.0,32834.0,32.0,32.0,69824.0,0.032478634268045425
1990-02-28,11239.0,2.25,1322.0,1.0,1.0,2968.0,-0.4193548262119293
1990-02-28,11241.0,2.0625,8048.0,1.0,1.0,17476.0,-0.029411764815449715
1990-02-28,55511.0,15.5,17450.0,1.5,1.5,41774.0,0.03333333507180214
1990-02-28,10653.0,1.0,162.0,1.0,1.0,6559.0,-0.30434781312942505
1990-02-28,90254.0,1.625,2038.0,1.0,1.0,4653.0,-0.23529411852359772
1990-02-28,10725.0,15.75,3164.0,6.33195,6.33195,6914.0,0.058666665107011795
1990-02-28,11031.0,20.25,488.0,1.0,1.0,6553.0,-0.012195121496915817
1990-02-28,70869.0,13.375,21192.0,1.0,1.0,51543.0,0.03883495181798935
1990-02-28,25419.0,31.75,31057.0,1.0,1.0,69377.0,0.05000000074505806
1990-02-28,81032.0,0.53125,3087.0,1.0,1.0,31932.0,-0.0555555559694767
1990-02-28,28952.0,4.0,392.0,1.0,1.0,2724.0,0.0
1990-02-28,10688.0,0.515625,1732.0,1.0,1.0,5031.0,0.0
1990-02-28,90406.0,3.875,20.0,1.0,1.0,1565.0,-0.01587301678955555
1990-02-28,10654.0,9.375,703.0,1.0,1.0,1870.0,0.0714285746216774
1990-02-28,39590.0,9.25,31737.0,1.0,1.0,7517.0,0.21311475336551666
1990-02-28,24679.0,22.0,1144.0,1.5,1.5,4178.0,0.04325581341981888
1990-02-28,11032.0,10.25,60.0,1.0,1.0,1155.0,-0.012380952946841717
1990-02-28,53751.0,5.75,3025.0,1.0,1.0,7610.0,-0.021276595070958138
1990-02-28,10702.0,11.875,1726.0,1.0,1.0,12422.0,0.02150537632405758
1990-02-28,16678.0,13.0,38203.0,8.0,8.0,81592.0,0.05050504952669144
1990-02-28,11379.0,3.125,1675.0,2.25,2.25,4997.0,-0.07407407462596893
1990-02-28,38375.0,32.375,6256.0,2.0,2.0,22527.0,-0.0716845914721489
1990-02-28,77893.0,0.65625,339.0,0.1666,0.1666,30133.0,0.0
1990-02-28,71909.0,9.125,700.0,18.93622,8.038457,3632.0,-0.03947368264198303
1990-02-28,60601.0,11.125,10107.0,1.321429,1.0,21202.0,0.0595238097012043
1990-02-28,10755.0,3.5625,2822.0,1.0,1.0,4083.0,-0.05000000074505806
1990-02-28,36250.0,33.125,998.0,1.0,1.0,2754.0,-0.003759398590773344
1990-02-28,25144.0,19.0,18184.0,1.0,1.0,38392.0,0.07042253762483597
1990-02-28,56291.0,25.25,2541.0,1.0,1.0,10452.0,-0.028846153989434242
1990-02-28,54819.0,1.6875,7140.0,1.0,1.0,10782.0,0.6875
1990-02-28,15828.0,13.25,1875.0,1.0,1.0,4170.0,0.03921568766236305
1990-02-28,36281.0,115.0,12.0,1.0,1.0,1488.0,0.04545454680919647
1990-02-28,13187.0,6.5,15596.0,1.0,1.0,6791.0,0.0
1990-02-28,76437.0,0.140625,144097.0,0.02,0.02,310750.0,0.2857142984867096
1990-02-28,11369.0,13.0,559.0,2.0,2.0,7844.0,-0.01886792480945587
1990-02-28,60628.0,50.0,39108.0,4.0,4.0,52698.0,0.1111111119389534
1990-02-28,10685.0,2.625,7117.0,1.0,1.0,6175.0,-0.08695652335882187
1990-02-28,55597.0,20.5,2059.0,1.0,1.0,16394.0,0.02500000037252903
1990-02-28,24628.0,9.5,1294.0,4.0,4.0,5838.0,0.10144927352666855
1990-02-28,60935.0,11.875,329.0,2.25,2.25,2325.0,0.010638297535479069
1990-02-28,28717.0,9.375,1484.0,1.0,1.0,2437.0,-0.0625
1990-02-28,10095.0,12.5,8336.0,1.5,1.5,8876.0,-0.019607843831181526
1990-02-28,10758.0,2.15625,1878.0,0.05,0.05,5347.0,-0.19767442345619202
1990-02-28,59192.0,98.875,27113.0,8.0,8.0,42586.0,0.11408450454473495
1990-02-28,11283.0,21.25,25187.0,1.0,1.0,16744.0,0.10389610379934311
1990-02-28,10801.0,60.75,1208.0,2.938272,1.0,6031.0,0.09350000321865082
1990-02-28,35781.0,22.5,12383.0,2.0,2.0,26908.0,0.008888889104127884
1990-02-28,82684.0,2.09375,1841.0,1.0,1.0,18452.0,0.08064515888690948
1990-02-28,11136.0,3.25,2008.0,0.5,0.5,8885.0,0.0
1990-02-28,85842.0,1.5,553.0,0.166667,0.166667,3058.0,0.09090909361839294
1990-02-28,15617.0,6.0,239.0,4.864622,1.796875,3596.0,-0.05882352963089943
1990-02-28,30322.0,0.1875,39.0,0.05,0.05,3132.0,0.0
1990-02-28,90211.0,4.25,3562.0,1.0,1.0,5863.0,-0.10526315867900848
1990-02-28,18542.0,60.625,55237.0,8.0,8.0,101413.0,0.09480812400579453
1990-02-28,76639.0,28.125,453.0,12.0,12.0,15875.0,0.022727273404598236
1990-02-28,54827.0,40.625,21924.0,7.457948,3.814697,25584.0,0.0906040295958519
1990-02-28,53866.0,11.0,8705.0,6.0,6.0,27740.0,0.12820513546466827
1990-02-28,59185.0,23.375,2402.0,1.5625,1.5625,2571.0,0.08953488618135452
1990-02-28,11160.0,6.5,5520.0,1.0,1.0,10237.0,0.0
1990-02-28,40687.0,0.078125,7703.0,8.1e-05,8.1e-05,36257.0,0.0
1990-02-28,44872.0,0.171875,102.0,1.0,1.0,2228.0,0.2222222238779068
1990-02-28,24352.0,20.125,2160.0,1.0,1.0,21713.0,0.0
1990-02-28,11091.0,0.046875,11656.0,0.00625,0.00625,50000.0,0.0
1990-02-28,11259.0,7.125,199.0,1.0,1.0,2450.0,0.16326530277729034
1990-02-28,11043.0,4.21875,3919.0,0.2575,0.2575,10079.0,-0.15094339847564697
1990-02-28,25778.0,12.0,73509.0,3.375,3.375,185621.0,0.021276595070958138
1990-02-28,10660.0,3.875,194.0,1.0,1.0,1284.0,0.0
1990-02-28,60943.0,29.5,3325.0,8.0,8.0,17323.0,0.024482758715748787
1990-02-28,10705.0,10.875,2781.0,1.0,1.0,10352.0,0.10126582533121109
1990-02-28,70375.0,6.875,10531.0,1.0,1.0,57662.0,0.018518518656492233
1990-02-28,25080.0,1.375,801.0,0.051806,0.05,10801.0,0.0
1990-02-28,11089.0,1.71875,7.0,1.0,1.0,1934.0,0.0
1990-02-28,60354.0,1.75,491.0,0.1,0.1,6865.0,-0.03448275849223137
1990-02-28,11260.0,16.5,116936.0,2.0,2.0,233000.0,0.03125
1990-02-28,39466.0,9.5,1767.0,1.0,1.0,8797.0,-0.012820512987673283
1990-02-28,25770.0,1.875,2213.0,1.0,1.0,5680.0,-0.0625
1990-02-28,92874.0,4.625,1354.0,2.4,2.4,4156.0,0.02777777798473835
1990-02-28,56303.0,4.25,3978.0,1.0,1.0,11517.0,0.09677419066429138
1990-02-28,92831.0,4.5,1968.0,1.0,1.0,3699.0,-0.00972972996532917
1990-02-28,88779.0,11.375,4355.0,0.2,0.2,7075.0,0.02247191034257412
1990-02-28,88795.0,9.125,4709.0,3.0,3.0,3942.0,0.17741934955120087
1990-02-28,55969.0,2.375,986.0,0.5,0.5,3190.0,0.3571428656578064
1990-02-28,59839.0,4.0,89.0,1.0,1.0,2185.0,0.032258063554763794
1990-02-28,10683.0,13.0,7484.0,1.0,1.0,7728.0,0.03999999910593033
1990-02-28,56638.0,14.0,3.0,1.0,1.0,520.0,-0.050847455859184265
1990-02-28,29145.0,14.875,1671.0,1.276281,1.276281,8206.0,0.07207207381725311
1990-02-28,70359.0,26.75,93267.0,1.0,1.0,32480.0,0.009433962404727936
1990-02-28,53891.0,20.375,40956.0,1.0,1.0,38098.0,-0.09944751113653183
1990-02-28,25743.0,3.25,6519.0,1.0,1.0,2437.0,0.1818181872367859
1990-02-28,11368.0,0.234375,20.0,0.3,0.3,15674.0,-0.0625
1990-02-28,36311.0,1.0,5224.0,1.0,1.0,4900.0,-0.27272728085517883
1990-02-28,56312.0,6.375,7013.0,1.0,1.0,7058.0,0.13333334028720856
1990-02-28,91492.0,4.125,126.0,1.0,1.0,3085.0,-0.029411764815449715
1990-02-28,11159.0,3.6875,491.0,1.038462,1.0,3047.0,-0.15714286267757416
1990-02-28,25735.0,0.78125,4682.0,1.0,1.0,8749.0,0.0
1990-02-28,53903.0,15.5,29444.0,1.0,1.0,38049.0,0.03333333507180214
1990-02-28,72338.0,14.375,553.0,4.890718,1.0,6898.0,0.017391303554177284
1990-02-28,24600.0,3.0,401.0,1.0,1.0,3913.0,0.0
1990-02-28,25137.0,46.5,4193.0,1.955556,1.0,17778.0,0.19230769574642181
1990-02-28,11366.0,3.75,245.0,4.394531,4.394531,2420.0,-0.1428571492433548
1990-02-28,29970.0,13.75,28.0,1.0,1.0,2285.0,-0.04415584355592728
1990-02-28,25727.0,0.53125,4195.0,0.2,0.2,11289.0,0.0625
1990-02-28,11088.0,2.09375,6671.0,0.2,0.2,15593.0,-0.11258278042078018
1990-02-28,10761.0,4.25,1305.0,1.0,1.0,4988.0,0.13333334028720856
1990-02-28,29963.0,0.25,2556.0,1.0,1.0,15991.0,0.4545454680919647
1990-02-28,25444.0,8.125,2233.0,1.05,1.05,2591.0,0.015625
1990-02-28,87090.0,2.5,13626.0,1.0,1.0,13826.0,0.05263157933950424
1990-02-28,60927.0,0.5625,7259.0,0.2,0.2,60350.0,0.0
1990-02-28,71934.0,1.625,1024.0,1.0,1.0,62258.0,0.1818181872367859
1990-02-28,56710.0,31.75,101.0,3.6,3.6,785.0,0.03451612964272499
1990-02-28,39571.0,19.375,672.0,34.171875,34.171875,7097.0,0.0763888880610466
1990-02-28,10721.0,17.75,15181.0,1.0,1.0,20934.0,0.023428570479154587
1990-02-28,10002.0,6.375,101.0,1.5,1.5,1175.0,0.019999999552965164
1990-02-28,10759.0,22.75,302.0,1.06152,1.06152,2356.0,0.02247191034257412
1990-02-28,18278.0,0.46875,39843.0,1.0,1.0,38372.0,0.5
1990-02-28,40484.0,11.75,22793.0,16.0,16.0,14477.0,-0.08737864345312119
